,Area,Item,Year,Yield Value,average_rain_fall_mm_per_year,Pesticies Value,Avg_Temp
21315,New Zealand,Potatoes,2013,482926,1732,5086.0,13.57
21316,New Zealand,Sweet potatoes,2013,113617,1732,5086.0,13.57
21317,New Zealand,Wheat,2013,91053,1732,5086.0,13.57
21318,Nicaragua,Cassava,1990,110417,2280,575.0,27.03
21319,Nicaragua,Maize,1990,12825,2280,575.0,27.03
21320,Nicaragua,Plantains and others,1990,100000,2280,575.0,27.03
21321,Nicaragua,Potatoes,1990,143750,2280,575.0,27.03
21322,Nicaragua,"Rice, paddy",1990,26326,2280,575.0,27.03
21323,Nicaragua,Sorghum,1990,16210,2280,575.0,27.03
21324,Nicaragua,Soybeans,1990,16429,2280,575.0,27.03
21325,Nicaragua,Cassava,1991,110638,2280,575.0,27.04
21326,Nicaragua,Maize,1991,10228,2280,575.0,27.04
21327,Nicaragua,Plantains and others,1991,100000,2280,575.0,27.04
21328,Nicaragua,Potatoes,1991,141176,2280,575.0,27.04
21329,Nicaragua,"Rice, paddy",1991,32527,2280,575.0,27.04
21330,Nicaragua,Sorghum,1991,14726,2280,575.0,27.04
21331,Nicaragua,Soybeans,1991,14915,2280,575.0,27.04
21332,Nicaragua,Yams,1991,132736,2280,575.0,27.04
21333,Nicaragua,Cassava,1992,110870,2280,575.0,27.16
21334,Nicaragua,Maize,1992,13129,2280,575.0,27.16
21335,Nicaragua,Plantains and others,1992,100000,2280,575.0,27.16
21336,Nicaragua,Potatoes,1992,138889,2280,575.0,27.16
21337,Nicaragua,"Rice, paddy",1992,29255,2280,575.0,27.16
21338,Nicaragua,Sorghum,1992,18239,2280,575.0,27.16
21339,Nicaragua,Soybeans,1992,16476,2280,575.0,27.16
21340,Nicaragua,Yams,1992,132748,2280,575.0,27.16
21341,Nicaragua,Cassava,1993,115556,2280,977.0,27.05
21342,Nicaragua,Maize,1993,13037,2280,977.0,27.05
21343,Nicaragua,Plantains and others,1993,100000,2280,977.0,27.05
21344,Nicaragua,Potatoes,1993,150000,2280,977.0,27.05
21345,Nicaragua,"Rice, paddy",1993,35450,2280,977.0,27.05
21346,Nicaragua,Sorghum,1993,18926,2280,977.0,27.05
21347,Nicaragua,Soybeans,1993,16949,2280,977.0,27.05
21348,Nicaragua,Yams,1993,132759,2280,977.0,27.05
21349,Nicaragua,Cassava,1994,112088,2280,799.0,27.26
21350,Nicaragua,Maize,1994,12367,2280,799.0,27.26
21351,Nicaragua,Plantains and others,1994,100000,2280,799.0,27.26
21352,Nicaragua,Potatoes,1994,147368,2280,799.0,27.26
21353,Nicaragua,"Rice, paddy",1994,32528,2280,799.0,27.26
21354,Nicaragua,Sorghum,1994,18596,2280,799.0,27.26
21355,Nicaragua,Soybeans,1994,22133,2280,799.0,27.26
21356,Nicaragua,Yams,1994,132771,2280,799.0,27.26
21357,Nicaragua,Cassava,1995,111957,2280,876.0,27.2
21358,Nicaragua,Maize,1995,11868,2280,876.0,27.2
21359,Nicaragua,Plantains and others,1995,100000,2280,876.0,27.2
21360,Nicaragua,Potatoes,1995,144737,2280,876.0,27.2
21361,Nicaragua,"Rice, paddy",1995,37084,2280,876.0,27.2
21362,Nicaragua,Sorghum,1995,20630,2280,876.0,27.2
21363,Nicaragua,Soybeans,1995,22156,2280,876.0,27.2
21364,Nicaragua,Yams,1995,132782,2280,876.0,27.2
21365,Nicaragua,Cassava,1996,113043,2280,2041.7,26.76
21366,Nicaragua,Maize,1996,11620,2280,2041.7,26.76
21367,Nicaragua,Plantains and others,1996,100000,2280,2041.7,26.76
21368,Nicaragua,Potatoes,1996,144737,2280,2041.7,26.76
21369,Nicaragua,"Rice, paddy",1996,34195,2280,2041.7,26.76
21370,Nicaragua,Sorghum,1996,22474,2280,2041.7,26.76
21371,Nicaragua,Soybeans,1996,22166,2280,2041.7,26.76
21372,Nicaragua,Yams,1996,132794,2280,2041.7,26.76
21373,Nicaragua,Cassava,1997,112766,2280,3207.4,27.43
21374,Nicaragua,Maize,1997,11374,2280,3207.4,27.43
21375,Nicaragua,Plantains and others,1997,100000,2280,3207.4,27.43
21376,Nicaragua,Potatoes,1997,140000,2280,3207.4,27.43
21377,Nicaragua,"Rice, paddy",1997,34389,2280,3207.4,27.43
21378,Nicaragua,Sorghum,1997,16250,2280,3207.4,27.43
21379,Nicaragua,Soybeans,1997,21333,2280,3207.4,27.43
21380,Nicaragua,Yams,1997,132806,2280,3207.4,27.43
21381,Nicaragua,Cassava,1998,112766,2280,4373.1,27.83
21382,Nicaragua,Maize,1998,11941,2280,4373.1,27.83
21383,Nicaragua,Plantains and others,1998,100000,2280,4373.1,27.83
21384,Nicaragua,Potatoes,1998,135000,2280,4373.1,27.83
21385,Nicaragua,"Rice, paddy",1998,34730,2280,4373.1,27.83
21386,Nicaragua,Sorghum,1998,12512,2280,4373.1,27.83
21387,Nicaragua,Soybeans,1998,14974,2280,4373.1,27.83
21388,Nicaragua,Yams,1998,132817,2280,4373.1,27.83
21389,Nicaragua,Cassava,1999,108421,2280,4097.16,26.82
21390,Nicaragua,Maize,1999,11542,2280,4097.16,26.82
21391,Nicaragua,Plantains and others,1999,100000,2280,4097.16,26.82
21392,Nicaragua,Potatoes,1999,133333,2280,4097.16,26.82
21393,Nicaragua,"Rice, paddy",1999,36568,2280,4097.16,26.82
21394,Nicaragua,Sorghum,1999,18056,2280,4097.16,26.82
21395,Nicaragua,Soybeans,1999,21901,2280,4097.16,26.82
21396,Nicaragua,Yams,1999,132829,2280,4097.16,26.82
21397,Nicaragua,Cassava,2000,108333,2280,3925.63,26.73
21398,Nicaragua,Maize,2000,12677,2280,3925.63,26.73
21399,Nicaragua,Plantains and others,2000,100000,2280,3925.63,26.73
21400,Nicaragua,Potatoes,2000,125000,2280,3925.63,26.73
21401,Nicaragua,"Rice, paddy",2000,31201,2280,3925.63,26.73
21402,Nicaragua,Sorghum,2000,17658,2280,3925.63,26.73
21403,Nicaragua,Soybeans,2000,19867,2280,3925.63,26.73
21404,Nicaragua,Yams,2000,132840,2280,3925.63,26.73
21405,Nicaragua,Cassava,2001,123077,2280,3603.5,26.78
21406,Nicaragua,Maize,2001,13241,2280,3603.5,26.78
21407,Nicaragua,Plantains and others,2001,95000,2280,3603.5,26.78
21408,Nicaragua,Potatoes,2001,128571,2280,3603.5,26.78
21409,Nicaragua,"Rice, paddy",2001,29281,2280,3603.5,26.78
21410,Nicaragua,Sorghum,2001,19846,2280,3603.5,26.78
21411,Nicaragua,Soybeans,2001,19744,2280,3603.5,26.78
21412,Nicaragua,Yams,2001,132852,2280,3603.5,26.78
21413,Nicaragua,Cassava,2002,107928,2280,5715.36,27.0
21414,Nicaragua,Maize,2002,13369,2280,5715.36,27.0
21415,Nicaragua,Plantains and others,2002,100000,2280,5715.36,27.0
21416,Nicaragua,Potatoes,2002,132558,2280,5715.36,27.0
21417,Nicaragua,"Rice, paddy",2002,31853,2280,5715.36,27.0
21418,Nicaragua,Sorghum,2002,19597,2280,5715.36,27.0
21419,Nicaragua,Soybeans,2002,19825,2280,5715.36,27.0
21420,Nicaragua,Yams,2002,132863,2280,5715.36,27.0
21421,Nicaragua,Cassava,2004,79485,2280,4581.73,27.22
21422,Nicaragua,Maize,2004,13730,2280,4581.73,27.22
21423,Nicaragua,Plantains and others,2004,97674,2280,4581.73,27.22
21424,Nicaragua,Potatoes,2004,133333,2280,4581.73,27.22
21425,Nicaragua,"Rice, paddy",2004,35103,2280,4581.73,27.22
21426,Nicaragua,Sorghum,2004,20368,2280,4581.73,27.22
21427,Nicaragua,Soybeans,2004,21258,2280,4581.73,27.22
21428,Nicaragua,Yams,2004,132919,2280,4581.73,27.22
21429,Nicaragua,Cassava,2005,88416,2280,9391.92,27.2
21430,Nicaragua,Maize,2005,14021,2280,9391.92,27.2
21431,Nicaragua,Plantains and others,2005,100000,2280,9391.92,27.2
21432,Nicaragua,Potatoes,2005,134783,2280,9391.92,27.2
21433,Nicaragua,"Rice, paddy",2005,33106,2280,9391.92,27.2
21434,Nicaragua,Sorghum,2005,18323,2280,9391.92,27.2
21435,Nicaragua,Soybeans,2005,21267,2280,9391.92,27.2
21436,Nicaragua,Yams,2005,132964,2280,9391.92,27.2
21437,Nicaragua,Cassava,2006,95455,2280,6889.26,27.35
21438,Nicaragua,Maize,2006,14626,2280,6889.26,27.35
21439,Nicaragua,Plantains and others,2006,100000,2280,6889.26,27.35
21440,Nicaragua,Potatoes,2006,138298,2280,6889.26,27.35
21441,Nicaragua,"Rice, paddy",2006,36392,2280,6889.26,27.35
21442,Nicaragua,Sorghum,2006,18606,2280,6889.26,27.35
21443,Nicaragua,Soybeans,2006,20523,2280,6889.26,27.35
21444,Nicaragua,Yams,2006,133008,2280,6889.26,27.35
21445,Nicaragua,Cassava,2007,95833,2280,9850.26,27.23
21446,Nicaragua,Maize,2007,13776,2280,9850.26,27.23
21447,Nicaragua,Plantains and others,2007,103324,2280,9850.26,27.23
21448,Nicaragua,Potatoes,2007,137500,2280,9850.26,27.23
21449,Nicaragua,"Rice, paddy",2007,39482,2280,9850.26,27.23
21450,Nicaragua,Sorghum,2007,20477,2280,9850.26,27.23
21451,Nicaragua,Soybeans,2007,21383,2280,9850.26,27.23
21452,Nicaragua,Yams,2007,133053,2280,9850.26,27.23
21453,Nicaragua,Cassava,2008,80701,2280,10173.91,26.75
21454,Nicaragua,Maize,2008,13311,2280,10173.91,26.75
21455,Nicaragua,Plantains and others,2008,100000,2280,10173.91,26.75
21456,Nicaragua,Potatoes,2008,137500,2280,10173.91,26.75
21457,Nicaragua,"Rice, paddy",2008,40055,2280,10173.91,26.75
21458,Nicaragua,Sorghum,2008,17327,2280,10173.91,26.75
21459,Nicaragua,Soybeans,2008,20056,2280,10173.91,26.75
21460,Nicaragua,Yams,2008,133097,2280,10173.91,26.75
21461,Nicaragua,Cassava,2009,87123,2280,9387.95,27.23
21462,Nicaragua,Maize,2009,15605,2280,9387.95,27.23
21463,Nicaragua,Plantains and others,2009,98525,2280,9387.95,27.23
21464,Nicaragua,Potatoes,2009,134615,2280,9387.95,27.23
21465,Nicaragua,"Rice, paddy",2009,45355,2280,9387.95,27.23
21466,Nicaragua,Sorghum,2009,18059,2280,9387.95,27.23
21467,Nicaragua,Soybeans,2009,22908,2280,9387.95,27.23
21468,Nicaragua,Yams,2009,133205,2280,9387.95,27.23
21469,Nicaragua,Cassava,2010,88492,2280,12242.19,27.01
21470,Nicaragua,Maize,2010,13393,2280,12242.19,27.01
21471,Nicaragua,Plantains and others,2010,104461,2280,12242.19,27.01
21472,Nicaragua,Potatoes,2010,134615,2280,12242.19,27.01
21473,Nicaragua,"Rice, paddy",2010,51406,2280,12242.19,27.01
21474,Nicaragua,Sorghum,2010,16630,2280,12242.19,27.01
21475,Nicaragua,Soybeans,2010,22090,2280,12242.19,27.01
21476,Nicaragua,Yams,2010,133274,2280,12242.19,27.01
21477,Nicaragua,Cassava,2011,78727,2280,4932.05,26.94
21478,Nicaragua,Maize,2011,14101,2280,4932.05,26.94
21479,Nicaragua,Plantains and others,2011,104826,2280,4932.05,26.94
21480,Nicaragua,Potatoes,2011,168339,2280,4932.05,26.94
21481,Nicaragua,"Rice, paddy",2011,41177,2280,4932.05,26.94
21482,Nicaragua,Sorghum,2011,19105,2280,4932.05,26.94
21483,Nicaragua,Soybeans,2011,20144,2280,4932.05,26.94
21484,Nicaragua,Yams,2011,133333,2280,4932.05,26.94
21485,Nicaragua,Cassava,2012,76993,2280,4413.82,26.91
21486,Nicaragua,Maize,2012,13493,2280,4413.82,26.91
21487,Nicaragua,Plantains and others,2012,97059,2280,4413.82,26.91
21488,Nicaragua,Potatoes,2012,169329,2280,4413.82,26.91
21489,Nicaragua,"Rice, paddy",2012,37753,2280,4413.82,26.91
21490,Nicaragua,Sorghum,2012,19866,2280,4413.82,26.91
21491,Nicaragua,Soybeans,2012,18285,2280,4413.82,26.91
21492,Nicaragua,Yams,2012,133333,2280,4413.82,26.91
21493,Nicaragua,Cassava,2013,78931,2280,4413.82,27.26
21494,Nicaragua,Maize,2013,11809,2280,4413.82,27.26
21495,Nicaragua,Plantains and others,2013,110413,2280,4413.82,27.26
21496,Nicaragua,Potatoes,2013,170847,2280,4413.82,27.26
21497,Nicaragua,"Rice, paddy",2013,49680,2280,4413.82,27.26
21498,Nicaragua,Sorghum,2013,18259,2280,4413.82,27.26
21499,Nicaragua,Soybeans,2013,21034,2280,4413.82,27.26
21500,Nicaragua,Yams,2013,133333,2280,4413.82,27.26
21501,Niger,Cassava,1990,88688,151,62.0,29.71
21502,Niger,Maize,1990,3139,151,62.0,29.71
21503,Niger,Potatoes,1990,100000,151,62.0,29.71
21504,Niger,"Rice, paddy",1990,31432,151,62.0,29.71
21505,Niger,Sorghum,1990,1257,151,62.0,29.71
21506,Niger,Sweet potatoes,1990,87500,151,62.0,29.71
21507,Niger,Wheat,1990,28889,151,62.0,29.71
21508,Niger,Cassava,1991,97154,151,62.0,29.4
21509,Niger,Maize,1991,6629,151,62.0,29.4
21510,Niger,Potatoes,1991,204348,151,62.0,29.4
21511,Niger,"Rice, paddy",1991,35605,151,62.0,29.4
21512,Niger,Sorghum,1991,1449,151,62.0,29.4
21513,Niger,Sweet potatoes,1991,112317,151,62.0,29.4
21514,Niger,Wheat,1991,26000,151,62.0,29.4
21515,Niger,Cassava,1992,109000,151,62.0,28.99
21516,Niger,Maize,1992,20000,151,62.0,28.99
21517,Niger,Potatoes,1992,267308,151,62.0,28.99
21518,Niger,"Rice, paddy",1992,32828,151,62.0,28.99
21519,Niger,Sorghum,1992,1541,151,62.0,28.99
21520,Niger,Sweet potatoes,1992,103275,151,62.0,28.99
21521,Niger,Wheat,1992,28000,151,62.0,28.99
21522,Niger,Cassava,1993,116500,151,62.0,29.64
21523,Niger,Maize,1993,40000,151,62.0,29.64
21524,Niger,Potatoes,1993,224600,151,62.0,29.64
21525,Niger,"Rice, paddy",1993,26233,151,62.0,29.64
21526,Niger,Sorghum,1993,1341,151,62.0,29.64
21527,Niger,Sweet potatoes,1993,102158,151,62.0,29.64
21528,Niger,Wheat,1993,22000,151,62.0,29.64
21529,Niger,Cassava,1994,118909,151,62.0,29.05
21530,Niger,Maize,1994,8309,151,62.0,29.05
21531,Niger,Potatoes,1994,206531,151,62.0,29.05
21532,Niger,"Rice, paddy",1994,22143,151,62.0,29.05
21533,Niger,Sorghum,1994,1518,151,62.0,29.05
21534,Niger,Sweet potatoes,1994,109463,151,62.0,29.05
21535,Niger,Wheat,1994,28800,151,62.0,29.05
21536,Niger,Cassava,1995,129500,151,62.0,29.56
21537,Niger,Maize,1995,12642,151,62.0,29.56
21538,Niger,Potatoes,1995,170789,151,62.0,29.56
21539,Niger,"Rice, paddy",1995,24286,151,62.0,29.56
21540,Niger,Sorghum,1995,2160,151,62.0,29.56
21541,Niger,Sweet potatoes,1995,107884,151,62.0,29.56
21542,Niger,Wheat,1995,34444,151,62.0,29.56
21543,Niger,Cassava,1996,129865,151,22.0,29.71
21544,Niger,Maize,1996,7250,151,22.0,29.71
21545,Niger,Potatoes,1996,159195,151,22.0,29.71
21546,Niger,"Rice, paddy",1996,16254,151,22.0,29.71
21547,Niger,Sorghum,1996,1281,151,22.0,29.71
21548,Niger,Sweet potatoes,1996,93095,151,22.0,29.71
21549,Niger,Wheat,1996,21250,151,22.0,29.71
21550,Niger,Cassava,1997,150581,151,34.0,29.73
21551,Niger,Maize,1997,10269,151,34.0,29.73
21552,Niger,Potatoes,1997,124128,151,34.0,29.73
21553,Niger,"Rice, paddy",1997,20244,151,34.0,29.73
21554,Niger,Sorghum,1997,2177,151,34.0,29.73
21555,Niger,Sweet potatoes,1997,180240,151,34.0,29.73
21556,Niger,Wheat,1997,20000,151,34.0,29.73
21557,Niger,Cassava,1998,159723,151,36.0,29.97
21558,Niger,Maize,1998,15173,151,36.0,29.97
21559,Niger,Potatoes,1998,169913,151,36.0,29.97
21560,Niger,"Rice, paddy",1998,29100,151,36.0,29.97
21561,Niger,Sorghum,1998,2244,151,36.0,29.97
21562,Niger,Sweet potatoes,1998,155556,151,36.0,29.97
21563,Niger,Wheat,1998,21882,151,36.0,29.97
21564,Niger,Cassava,1999,181890,151,26.0,29.65
21565,Niger,Maize,1999,3242,151,26.0,29.65
21566,Niger,Potatoes,1999,101200,151,26.0,29.65
21567,Niger,"Rice, paddy",1999,41112,151,26.0,29.65
21568,Niger,Sorghum,1999,2268,151,26.0,29.65
21569,Niger,Sweet potatoes,1999,206250,151,26.0,29.65
21570,Niger,Wheat,1999,21115,151,26.0,29.65
21571,Niger,Cassava,2000,232169,151,62.0,29.43
21572,Niger,Maize,2000,6154,151,62.0,29.43
21573,Niger,Potatoes,2000,104924,151,62.0,29.43
21574,Niger,"Rice, paddy",2000,27479,151,62.0,29.43
21575,Niger,Sorghum,2000,1721,151,62.0,29.43
21576,Niger,Sweet potatoes,2000,142029,151,62.0,29.43
21577,Niger,Wheat,2000,19855,151,62.0,29.43
21578,Niger,Cassava,2001,210273,151,31.0,29.46
21579,Niger,Maize,2001,2612,151,31.0,29.46
21580,Niger,Potatoes,2001,91045,151,31.0,29.46
21581,Niger,"Rice, paddy",2001,27565,151,31.0,29.46
21582,Niger,Sorghum,2001,2548,151,31.0,29.46
21583,Niger,Sweet potatoes,2001,152347,151,31.0,29.46
21584,Niger,Wheat,2001,18412,151,31.0,29.46
21585,Niger,Cassava,2002,202833,151,29.44,29.71
21586,Niger,Maize,2002,5853,151,29.44,29.71
21587,Niger,Potatoes,2002,159220,151,29.44,29.71
21588,Niger,"Rice, paddy",2002,31638,151,29.44,29.71
21589,Niger,Sorghum,2002,2989,151,29.44,29.71
21590,Niger,Sweet potatoes,2002,148771,151,29.44,29.71
21591,Niger,Wheat,2002,10606,151,29.44,29.71
21592,Niger,Cassava,2004,168413,151,26.31,29.8
21593,Niger,Maize,2004,7509,151,26.31,29.8
21594,Niger,Potatoes,2004,104545,151,26.31,29.8
21595,Niger,"Rice, paddy",2004,30949,151,26.31,29.8
21596,Niger,Sorghum,2004,2519,151,26.31,29.8
21597,Niger,Sweet potatoes,2004,177570,151,26.31,29.8
21598,Niger,Wheat,2004,17019,151,26.31,29.8
21599,Niger,Cassava,2005,159467,151,24.75,30.02
21600,Niger,Maize,2005,8255,151,24.75,30.02
21601,Niger,Potatoes,2005,102308,151,24.75,30.02
21602,Niger,"Rice, paddy",2005,38290,151,24.75,30.02
21603,Niger,Sorghum,2005,3812,151,24.75,30.02
21604,Niger,Sweet potatoes,2005,171840,151,24.75,30.02
21605,Niger,Wheat,2005,17276,151,24.75,30.02
21606,Niger,Cassava,2006,162588,151,21.12,29.78
21607,Niger,Maize,2006,11227,151,21.12,29.78
21608,Niger,Potatoes,2006,115357,151,21.12,29.78
21609,Niger,"Rice, paddy",2006,36637,151,21.12,29.78
21610,Niger,Sorghum,2006,3463,151,21.12,29.78
21611,Niger,Sweet potatoes,2006,160877,151,21.12,29.78
21612,Niger,Wheat,2006,14992,151,21.12,29.78
21613,Niger,Cassava,2007,151563,151,30.57,29.85
21614,Niger,Maize,2007,10874,151,30.57,29.85
21615,Niger,Potatoes,2007,147395,151,30.57,29.85
21616,Niger,"Rice, paddy",2007,35900,151,30.57,29.85
21617,Niger,Sorghum,2007,3435,151,30.57,29.85
21618,Niger,Sweet potatoes,2007,159870,151,30.57,29.85
21619,Niger,Wheat,2007,14894,151,30.57,29.85
21620,Niger,Cassava,2008,138791,151,12.04,29.3
21621,Niger,Maize,2008,9589,151,12.04,29.3
21622,Niger,Potatoes,2008,177412,151,12.04,29.3
21623,Niger,"Rice, paddy",2008,38110,151,12.04,29.3
21624,Niger,Sorghum,2008,4291,151,12.04,29.3
21625,Niger,Sweet potatoes,2008,168296,151,12.04,29.3
21626,Niger,Wheat,2008,18096,151,12.04,29.3
21627,Niger,Cassava,2009,159918,151,7.32,30.32
21628,Niger,Maize,2009,9014,151,7.32,30.32
21629,Niger,Potatoes,2009,172504,151,7.32,30.32
21630,Niger,"Rice, paddy",2009,43571,151,7.32,30.32
21631,Niger,Sorghum,2009,2903,151,7.32,30.32
21632,Niger,Sweet potatoes,2009,160230,151,7.32,30.32
21633,Niger,Wheat,2009,18696,151,7.32,30.32
21634,Niger,Cassava,2010,217784,151,11.49,30.32
21635,Niger,Maize,2010,7869,151,11.49,30.32
21636,Niger,Potatoes,2010,170183,151,11.49,30.32
21637,Niger,"Rice, paddy",2010,54407,151,11.49,30.32
21638,Niger,Sorghum,2010,3919,151,11.49,30.32
21639,Niger,Sweet potatoes,2010,161324,151,11.49,30.32
21640,Niger,Wheat,2010,19868,151,11.49,30.32
21641,Niger,Cassava,2011,107514,151,10.59,30.1
21642,Niger,Maize,2011,8405,151,10.59,30.1
21643,Niger,Potatoes,2011,161890,151,10.59,30.1
21644,Niger,"Rice, paddy",2011,54739,151,10.59,30.1
21645,Niger,Sorghum,2011,2676,151,10.59,30.1
21646,Niger,Sweet potatoes,2011,151699,151,10.59,30.1
21647,Niger,Wheat,2011,19770,151,10.59,30.1
21648,Niger,Cassava,2012,160606,151,21.37,29.61
21649,Niger,Maize,2012,10437,151,21.37,29.61
21650,Niger,Potatoes,2012,242957,151,21.37,29.61
21651,Niger,"Rice, paddy",2012,57490,151,21.37,29.61
21652,Niger,Sorghum,2012,4422,151,21.37,29.61
21653,Niger,Sweet potatoes,2012,200362,151,21.37,29.61
21654,Niger,Wheat,2012,16537,151,21.37,29.61
21655,Niger,Cassava,2013,199719,151,21.37,30.42
21656,Niger,Maize,2013,12326,151,21.37,30.42
21657,Niger,Potatoes,2013,256815,151,21.37,30.42
21658,Niger,"Rice, paddy",2013,62834,151,21.37,30.42
21659,Niger,Sorghum,2013,3703,151,21.37,30.42
21660,Niger,Sweet potatoes,2013,211608,151,21.37,30.42
21661,Niger,Wheat,2013,30090,151,21.37,30.42
21662,Norway,Potatoes,1990,257507,1414,1183.0,4.55
21663,Norway,Wheat,1990,46634,1414,1183.0,4.55
21664,Norway,Potatoes,1991,227489,1414,760.0,3.4
21665,Norway,Wheat,1991,46547,1414,760.0,3.4
21666,Norway,Potatoes,1992,267729,1414,767.9,3.83
21667,Norway,Wheat,1992,35295,1414,767.9,3.83
21668,Norway,Potatoes,1993,249602,1414,749.0,2.72
21669,Norway,Wheat,1993,51096,1414,749.0,2.72
21670,Norway,Potatoes,1994,230846,1414,848.0,2.74
21671,Norway,Wheat,1994,28362,1414,848.0,2.74
21672,Norway,Potatoes,1995,222358,1414,913.14,3.08
21673,Norway,Wheat,1995,47468,1414,913.14,3.08
21674,Norway,Potatoes,1996,231321,1414,698.25,1.88
21675,Norway,Wheat,1996,45258,1414,698.25,1.88
21676,Norway,Potatoes,1997,262343,1414,735.43,3.87
21677,Norway,Wheat,1997,43101,1414,735.43,3.87
21678,Norway,Potatoes,1998,268418,1414,934.02,3.06
21679,Norway,Wheat,1998,46878,1414,934.02,3.06
21680,Norway,Potatoes,1999,256262,1414,802.02,3.73
21681,Norway,Wheat,1999,44533,1414,802.02,3.73
21682,Norway,Potatoes,2000,235890,1414,348.24,4.52
21683,Norway,Wheat,2000,46025,1414,348.24,4.52
21684,Norway,Potatoes,2001,262878,1414,512.66,2.68
21685,Norway,Wheat,2001,40738,1414,512.66,2.68
21686,Norway,Potatoes,2002,256141,1414,799.19,3.57
21687,Norway,Wheat,2002,40994,1414,799.19,3.57
21688,Norway,Potatoes,2004,279430,1414,827.45,3.79
21689,Norway,Wheat,2004,47668,1414,827.45,3.79
21690,Norway,Potatoes,2005,230523,1414,518.94,4.26
21691,Norway,Wheat,2005,48925,1414,518.94,4.26
21692,Norway,Potatoes,2006,269329,1414,696.34,4.43
21693,Norway,Wheat,2006,41634,1414,696.34,4.43
21694,Norway,Potatoes,2007,227983,1414,722.07,3.96
21695,Norway,Wheat,2007,43973,1414,722.07,3.96
21696,Norway,Potatoes,2008,278193,1414,800.9,4.16
21697,Norway,Wheat,2008,48653,1414,800.9,4.16
21698,Norway,Potatoes,2009,241836,1414,534.56,3.31
21699,Norway,Wheat,2009,34069,1414,534.56,3.31
21700,Norway,Potatoes,2010,251662,1414,698.98,1.3
21701,Norway,Wheat,2010,45975,1414,698.98,1.3
21702,Norway,Potatoes,2011,229141,1414,823.96,4.14
21703,Norway,Wheat,2011,38517,1414,823.96,4.14
21704,Norway,Potatoes,2012,240527,1414,813.93,3.09
21705,Norway,Wheat,2012,41011,1414,813.93,3.09
21706,Norway,Potatoes,2013,251702,1414,761.97,3.5
21707,Norway,Wheat,2013,38841,1414,761.97,3.5
21708,Pakistan,Maize,1990,14014,494,5299.0,24.81
21709,Pakistan,Maize,1990,14014,494,5299.0,23.14
21710,Pakistan,Maize,1990,14014,494,5299.0,27.0
21711,Pakistan,Maize,1990,14014,494,5299.0,23.14
21712,Pakistan,Maize,1990,14014,494,5299.0,26.39
21713,Pakistan,Maize,1990,14014,494,5299.0,24.81
21714,Pakistan,Maize,1990,14014,494,5299.0,26.23
21715,Pakistan,Maize,1990,14014,494,5299.0,19.36
21716,Pakistan,Maize,1990,14014,494,5299.0,23.14
21717,Pakistan,Potatoes,1990,104002,494,5299.0,24.81
21718,Pakistan,Potatoes,1990,104002,494,5299.0,23.14
21719,Pakistan,Potatoes,1990,104002,494,5299.0,27.0
21720,Pakistan,Potatoes,1990,104002,494,5299.0,23.14
21721,Pakistan,Potatoes,1990,104002,494,5299.0,26.39
21722,Pakistan,Potatoes,1990,104002,494,5299.0,24.81
21723,Pakistan,Potatoes,1990,104002,494,5299.0,26.23
21724,Pakistan,Potatoes,1990,104002,494,5299.0,19.36
21725,Pakistan,Potatoes,1990,104002,494,5299.0,23.14
21726,Pakistan,"Rice, paddy",1990,23151,494,5299.0,24.81
21727,Pakistan,"Rice, paddy",1990,23151,494,5299.0,23.14
21728,Pakistan,"Rice, paddy",1990,23151,494,5299.0,27.0
21729,Pakistan,"Rice, paddy",1990,23151,494,5299.0,23.14
21730,Pakistan,"Rice, paddy",1990,23151,494,5299.0,26.39
21731,Pakistan,"Rice, paddy",1990,23151,494,5299.0,24.81
21732,Pakistan,"Rice, paddy",1990,23151,494,5299.0,26.23
21733,Pakistan,"Rice, paddy",1990,23151,494,5299.0,19.36
21734,Pakistan,"Rice, paddy",1990,23151,494,5299.0,23.14
21735,Pakistan,Sorghum,1990,5736,494,5299.0,24.81
21736,Pakistan,Sorghum,1990,5736,494,5299.0,23.14
